Education,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Total_Promos
0,26954.0,17,4,1,11,0,0,1,1,1,0,2,7,52,54,17,0,1,2,1,0
0,22327.0,94,5,4,8,2,0,5,1,1,0,3,5,331,40,24,0,1,2,1,0
0,44393.0,86,24,2,20,2,2,10,2,1,0,4,4,311,60,60,1,2,4,1,0
1,62000.0,25,899,0,101,0,0,20,1,6,6,13,4,308,73,1020,0,1,2,1,1
1,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,570,63,155,1,1,3,1,0
2,45894.0,15,27,2,7,0,2,13,1,1,0,3,5,122,51,51,1,2,4,1,0
1,78579.0,35,816,66,549,216,66,99,1,5,6,4,3,554,55,1812,0,0,1,0,0
1,67369.0,81,1298,0,70,37,14,42,4,7,4,10,4,589,56,1461,0,1,2,1,2
0,58401.0,55,10,0,11,17,29,29,1,1,2,2,4,70,65,96,0,1,2,1,0
0,62307.0,94,87,13,34,10,6,10,1,4,0,4,5,132,73,160,0,1,2,1,0
1,43641.0,50,57,2,51,4,2,23,3,2,1,4,6,433,56,139,1,2,4,1,0
1,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,434,57,908,0,1,2,1,0
2,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,301,60,183,1,1,3,1,0
1,70091.0,11,964,34,137,15,0,11,2,5,2,10,8,455,56,1161,1,1,3,1,1
1,78075.0,72,572,8,259,34,35,80,1,3,5,5,1,85,53,988,1,0,2,0,0
2,59184.0,6,341,142,113,259,151,66,3,6,6,12,5,658,64,1072,0,1,2,1,0
0,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,291,48,174,1,2,4,1,0
0,58113.0,66,221,104,169,102,78,84,3,9,2,8,7,520,66,758,1,1,3,1,0
1,51412.0,42,140,3,29,4,5,14,2,3,2,4,4,180,67,195,1,1,3,1,0
0,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,627,46,31,0,1,2,1,1
1,66636.0,64,291,10,689,84,10,0,1,3,4,9,1,316,68,1084,1,0,2,0,0
1,50965.0,87,544,13,85,8,6,29,3,10,4,5,8,494,69,685,1,1,3,1,1
1,84618.0,96,684,100,801,21,66,0,1,6,9,10,2,219,60,1672,1,0,2,0,1
0,18351.0,1,1,12,9,0,14,7,1,2,0,3,7,243,35,43,1,0,2,0,0
1,40451.0,54,35,0,4,0,0,10,1,1,1,2,5,133,68,49,1,2,4,1,1
0,36317.0,53,87,3,25,3,2,13,2,3,0,4,7,403,60,133,1,1,3,1,0
0,42213.0,96,309,3,24,4,3,20,2,5,1,7,7,260,68,363,1,1,3,1,1
0,65748.0,58,172,73,93,95,78,34,2,2,4,10,1,440,70,545,1,1,3,1,0
0,77044.0,12,625,38,242,50,34,76,2,7,11,11,4,245,53,1065,1,1,3,1,1
0,74918.0,78,972,59,913,25,19,59,1,5,9,6,3,474,56,2047,1,0,2,0,1
0,56721.0,64,157,6,39,6,13,75,5,4,1,5,6,606,53,296,1,2,4,1,0
0,42160.0,26,48,9,45,3,15,20,4,2,1,4,6,366,50,140,0,2,3,1,0
0,61559.0,8,279,83,88,32,14,34,1,4,2,10,3,347,60,530,0,1,2,1,0
1,33629.0,49,132,0,16,0,0,4,5,3,1,4,9,690,62,152,1,2,4,1,0
1,68682.0,56,919,0,505,99,30,45,1,4,9,10,2,266,34,1598,1,0,2,0,0
0,34377.0,55,62,0,22,3,1,26,2,2,2,2,7,526,62,114,0,1,2,1,0
2,8940.0,25,1,45,3,4,6,42,3,3,1,3,8,676,39,101,0,1,2,1,0
0,26228.0,50,2,6,4,3,1,9,1,1,0,2,8,280,52,25,1,1,3,1,0
2,77297.0,84,408,61,109,48,122,41,1,5,7,9,4,519,68,789,0,0,1,0,1
0,40211.0,30,51,1,7,2,1,25,2,2,1,2,8,334,44,87,1,2,4,1,1
1,33438.0,81,62,1,16,3,2,6,4,2,1,4,5,280,67,90,0,2,3,1,0
1,75032.0,74,952,12,180,47,12,12,2,5,4,9,3,427,66,1215,1,1,3,1,0
1,61284.0,76,618,15,106,20,7,45,1,11,2,8,6,260,70,811,0,0,1,0,1
0,22518.0,36,11,7,12,2,2,27,2,2,1,2,5,615,39,61,1,1,3,1,1
1,54730.0,64,318,3,17,4,7,56,5,4,1,8,4,318,50,405,1,1,3,1,0
1,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,91,70,72,1,2,4,1,0
0,44421.0,53,110,5,59,7,1,7,5,5,0,4,8,499,54,189,0,2,3,1,0
1,38197.0,86,23,0,11,2,1,3,1,1,0,3,5,365,39,40,1,1,3,1,0
0,41986.0,15,27,5,8,8,3,12,3,3,0,4,4,140,47,63,0,1,2,1,0
0,28427.0,67,18,3,19,3,3,6,2,2,0,3,8,465,42,52,1,1,3,1,0
1,37395.0,47,18,0,9,0,1,11,1,1,0,3,6,58,49,39,1,1,3,1,0
0,64722.0,47,303,0,280,60,147,15,4,8,2,11,6,34,54,805,1,1,3,1,0
1,55249.0,81,97,1,19,2,0,11,1,2,1,4,3,73,69,130,1,1,3,1,0
0,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,268,53,1631,1,0,2,0,3
0,28691.0,56,5,4,13,8,0,4,1,1,0,3,8,360,36,34,1,1,3,1,0
0,44213.0,48,95,11,35,0,4,7,4,2,1,5,6,212,73,152,0,2,3,1,0
2,25707.0,18,1,6,2,3,6,3,1,1,0,3,7,162,41,21,0,1,2,1,0
1,59062.0,74,46,1,12,3,0,9,2,2,0,3,4,269,58,71,1,3,5,1,0
0,76624.0,68,411,106,147,54,115,66,1,5,10,7,1,36,63,899,0,1,2,1,1
1,66000.0,36,244,51,270,101,0,45,1,1,3,5,1,70,78,711,1,0,2,0,0
1,27683.0,90,152,9,121,12,12,45,4,6,2,4,8,694,47,351,1,1,3,1,0
0,1730.0,65,1,1,3,1,1,1,15,0,0,0,20,42,54,8,0,0,1,0,0
2,7500.0,63,10,17,18,8,26,40,4,3,2,2,9,573,33,119,0,1,2,1,0
0,40521.0,82,12,0,5,0,0,4,1,0,1,2,5,450,57,21,1,2,4,1,0
1,20427.0,63,5,0,4,0,0,1,1,1,0,2,8,97,52,10,1,1,3,1,0
0,65106.0,55,790,19,133,12,0,19,3,8,3,13,6,36,50,973,1,1,3,1,1
1,69969.0,64,882,29,514,38,29,44,1,4,2,6,3,306,60,1536,1,0,2,0,2
0,67433.0,51,615,28,259,12,48,30,4,6,5,13,4,348,73,992,1,2,4,1,1
1,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,492,58,1529,1,1,3,1,1
0,74716.0,92,133,27,421,13,195,71,2,7,3,5,4,290,53,860,1,1,3,1,0
0,68118.0,51,595,23,123,10,23,154,2,8,9,4,6,254,62,928,0,1,2,1,0
1,55158.0,72,293,0,87,4,11,23,4,7,2,5,7,699,55,418,1,2,4,1,0
2,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,695,70,587,1,1,3,1,0
0,74190.0,49,151,81,86,168,91,64,2,4,2,11,2,48,50,641,1,1,3,1,0
0,39356.0,21,15,0,2,0,0,6,1,1,0,2,6,102,49,23,1,2,4,1,1
0,76653.0,91,736,63,946,219,189,126,1,4,7,11,2,317,56,2279,1,0,2,0,2
1,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,41,52,49,0,2,3,1,1
1,90687.0,98,982,17,672,23,34,51,1,6,2,8,2,403,42,1779,0,0,1,0,1
1,73450.0,85,1142,51,415,90,69,37,1,7,8,11,3,206,43,1804,1,0,2,0,2
0,31454.0,40,28,0,11,0,0,9,3,2,0,3,8,358,65,48,1,2,4,1,0
0,47139.0,2,46,0,12,0,2,23,2,2,1,2,7,115,73,83,0,2,3,1,0
0,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,264,50,1862,0,0,1,0,3
1,53378.0,41,489,6,152,8,6,132,10,9,4,6,8,643,62,793,1,2,4,1,0
0,19656.0,94,25,4,9,6,8,32,3,2,1,3,7,506,55,84,1,1,3,1,0
1,45579.0,10,145,1,33,2,1,1,1,4,1,4,6,313,77,183,1,1,3,1,0
2,85485.0,73,630,26,611,44,18,54,1,6,6,6,2,8,67,1383,0,0,1,0,0
0,55956.0,22,760,38,104,50,9,38,2,7,3,4,4,83,81,999,1,0,2,0,1
1,64191.0,30,420,15,186,151,38,15,3,5,3,13,3,523,62,825,0,1,2,1,0
0,38808.0,21,125,17,52,3,19,30,4,5,1,4,8,672,53,246,0,1,2,1,1
1,57183.0,51,464,5,64,7,0,70,8,9,1,7,8,467,59,610,1,2,4,1,0
1,23748.0,97,6,6,29,12,15,8,3,2,1,3,8,585,57,76,0,1,2,1,0
0,66303.0,56,1090,12,96,16,12,60,4,3,4,11,8,488,54,1286,1,1,3,1,1
1,37368.0,4,3,2,11,2,2,10,1,1,0,2,6,195,50,30,1,1,3,1,1
0,40800.0,77,24,0,27,8,30,10,2,3,0,3,7,544,61,99,1,3,5,1,0
0,71847.0,95,737,21,106,55,63,210,0,6,7,9,3,646,47,1192,0,0,1,0,1
0,46149.0,36,254,6,71,4,0,27,5,5,1,7,5,212,50,362,1,1,3,1,0
0,78687.0,13,817,185,687,145,55,241,1,4,6,8,2,689,42,2130,1,0,2,0,1
2,49118.0,90,620,54,239,99,98,119,2,9,7,10,7,680,54,1229,0,0,1,0,2
1,37633.0,49,13,4,20,0,0,1,2,1,0,3,9,647,68,38,1,2,4,1,0
1,39767.0,18,113,61,204,34,26,47,2,7,1,7,8,343,74,485,1,0,2,0,0
2,26997.0,89,7,23,78,133,49,144,2,4,2,5,7,601,74,434,1,0,2,0,0
0,33986.0,43,16,2,18,2,1,5,1,1,0,3,7,472,55,44,0,1,2,1,0
1,57091.0,82,462,0,24,6,0,4,2,9,2,5,7,583,53,496,1,1,3,1,1
2,46831.0,84,22,2,10,6,4,34,2,1,2,2,4,386,56,78,1,2,4,1,0
1,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,504,53,2346,1,0,2,0,3
0,52531.0,68,283,112,151,51,72,125,2,7,2,10,6,546,54,794,1,0,2,0,0
0,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,297,69,17,1,0,2,0,0
0,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,333,54,26,0,1,2,1,0
2,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,103,52,76,1,1,3,1,0
1,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,204,48,15,0,2,3,1,0
1,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,78,62,62,0,2,3,1,0
1,60033.0,28,62,1,57,19,11,48,2,2,1,5,2,92,71,198,1,1,3,1,0
1,34043.0,97,20,2,14,3,0,10,1,2,0,2,9,247,47,49,1,1,3,1,0
0,57811.0,49,545,7,114,37,21,78,5,7,2,11,5,370,59,802,1,1,3,1,1
0,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,130,79,1736,1,0,2,0,1
0,7500.0,5,6,5,4,13,4,25,4,2,1,3,6,549,47,57,0,2,3,1,0
1,157733.0,37,39,1,9,2,0,8,0,1,0,1,1,390,54,59,1,1,3,1,0
0,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,482,72,2302,1,0,2,0,3
2,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,131,40,37,1,0,2,0,0
0,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,489,55,310,0,2,3,1,0
0,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,605,46,1305,1,0,2,0,1
0,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,366,59,832,1,1,3,1,0
0,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,452,49,401,1,2,4,1,0
1,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,37,60,1501,1,0,2,0,2
0,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,166,43,1189,1,0,2,0,4
0,59868.0,37,771,51,154,54,10,154,7,11,2,12,6,342,53,1194,1,1,3,1,0
1,65695.0,50,371,32,189,0,58,6,2,5,4,10,4,149,65,656,1,1,3,1,0
1,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,583,69,1540,0,0,1,0,0
1,45143.0,74,202,5,74,11,5,14,3,6,1,5,7,307,60,311,1,1,3,1,0
2,74805.0,14,209,162,209,41,162,37,5,4,7,10,2,235,70,820,1,1,3,1,0
2,59060.0,77,35,40,111,36,40,12,3,3,1,7,4,169,36,274,1,1,3,1,0
1,27238.0,39,37,0,17,0,0,3,3,3,0,3,9,435,63,57,0,2,3,1,0
0,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,271,60,448,1,1,3,1,0
2,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,19,52,44,1,2,4,1,0
0,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,335,53,102,1,2,4,1,0
0,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,148,41,61,1,1,3,1,0
1,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,433,65,1643,1,0,2,0,0
1,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,388,67,397,1,1,3,1,0
0,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,173,57,1121,1,1,3,1,1
0,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,664,48,473,0,2,3,1,1
2,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,92,51,50,1,1,3,1,0
1,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,500,63,1678,1,1,3,1,0
0,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,72,43,58,1,0,2,0,0
1,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,277,50,170,1,1,3,1,0
1,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,199,43,373,0,0,1,0,0
1,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,224,80,1196,1,0,2,0,1
0,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,114,46,101,1,1,3,1,0
0,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,564,56,316,1,2,4,1,0
0,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,284,63,1400,1,1,3,1,2
0,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,335,77,1424,0,0,1,0,0
1,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,680,47,844,1,1,3,1,3
0,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,285,50,311,1,1,3,1,0
0,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,417,43,1149,1,0,2,0,0
1,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,70,42,129,1,0,2,0,0
0,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,256,73,32,0,1,2,1,0
0,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,690,43,299,0,1,2,1,0
0,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,31,63,320,1,1,3,1,1
1,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,585,48,441,1,1,3,1,0
1,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,636,76,1178,1,2,4,1,1
0,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,498,35,85,1,0,2,0,0
2,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,466,43,24,0,1,2,1,0
0,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,494,50,112,0,1,2,1,0
2,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,504,66,30,1,1,3,1,0
1,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,374,42,410,1,0,2,0,0
0,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,302,49,800,1,1,3,1,1
1,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,422,63,1313,0,0,1,0,0
1,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,456,69,1483,1,0,2,0,0
0,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,251,32,1258,0,0,1,0,0
0,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,598,38,28,1,1,3,1,0
0,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,153,60,227,1,1,3,1,0
0,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,597,43,1555,1,0,2,0,1
0,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,469,63,861,0,1,2,1,0
0,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,433,47,103,1,1,3,1,1
1,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,62,79,634,0,0,1,0,0
0,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,182,62,1918,0,0,1,0,0
1,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,268,54,131,0,2,3,1,0
0,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,641,57,586,1,2,4,1,0
2,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,218,33,62,1,1,3,1,1
0,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,395,51,447,0,2,3,1,0
2,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,698,75,939,1,0,2,0,0
2,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,339,48,797,0,1,2,1,1
1,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,663,67,1143,0,1,2,1,0
0,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,234,49,415,0,1,2,1,0
0,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,216,52,30,1,1,3,1,0
1,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,185,57,187,0,1,2,1,0
0,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,47,67,251,1,1,3,1,0
0,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,61,50,237,0,1,2,1,0
2,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,186,65,91,1,2,4,1,0
1,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,419,60,35,0,3,4,1,0
1,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,633,65,493,0,1,2,1,1
1,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,483,56,971,1,1,3,1,0
0,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,574,65,371,0,1,2,1,0
0,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,181,50,396,0,3,4,1,0
0,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,313,40,68,1,1,3,1,1
1,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,369,54,322,1,1,3,1,1
1,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,55,70,222,0,1,2,1,0
2,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,361,69,177,1,2,4,1,0
0,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,631,52,45,1,1,3,1,0
0,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,165,77,1899,1,0,2,0,2
2,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,313,49,22,1,2,4,1,0
0,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,560,45,41,1,2,4,1,0
0,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,58,46,1440,1,0,2,0,0
1,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,261,53,325,1,2,4,1,0
0,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,269,52,95,1,1,3,1,0
1,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,119,53,42,1,1,3,1,0
2,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,597,50,72,0,2,3,1,0
1,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,45,53,20,1,1,3,1,0
1,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,334,69,789,1,2,4,1,0
0,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,38,51,15,0,2,3,1,0
0,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,142,53,59,0,1,2,1,0
1,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,434,57,908,0,1,2,1,0
1,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,566,56,417,1,2,4,1,0
0,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,673,64,289,1,2,4,1,0
0,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,92,53,769,1,1,3,1,0
0,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,69,72,188,1,1,3,1,0
0,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,685,68,354,0,1,2,1,0
1,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,625,55,727,1,1,3,1,0
1,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,691,58,146,1,2,4,1,0
1,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,444,74,319,1,1,3,1,0
1,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,194,72,794,1,1,3,1,0
0,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,659,75,454,1,1,3,1,0
1,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,661,72,152,0,2,3,1,0
1,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,639,48,797,1,1,3,1,0
0,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,405,53,1690,1,1,3,1,3
1,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,131,56,20,1,2,4,1,0
0,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,158,81,1428,1,0,2,0,1
0,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,501,35,209,0,1,2,1,0
0,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,384,46,545,0,1,2,1,0
2,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,529,59,96,1,0,2,0,0
0,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,126,77,222,1,0,2,0,0
0,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,105,53,61,1,3,5,1,0
0,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,152,52,44,1,2,4,1,0
1,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,79,53,8,1,3,5,1,0
2,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,259,53,817,0,0,1,0,0
0,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,595,59,1371,0,1,2,1,1
1,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,133,56,42,1,1,3,1,0
0,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,548,66,60,1,0,2,0,0
0,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,421,55,78,1,1,3,1,0
1,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,442,51,23,1,1,3,1,0
1,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,286,53,19,1,1,3,1,0
2,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,91,67,61,0,2,3,1,0
0,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,482,53,449,0,0,1,0,0
1,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,450,42,37,1,1,3,1,0
2,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,136,52,38,0,1,2,1,0
0,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,192,40,1131,1,0,2,0,2
0,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,188,52,34,0,2,3,1,0
0,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,242,58,294,0,2,3,1,0
2,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,421,46,48,1,2,4,1,1
0,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,673,64,289,1,2,4,1,0
2,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,520,39,30,1,0,2,0,0
0,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,67,61,125,1,0,2,0,0
0,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,500,42,156,1,1,3,1,0
0,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,346,73,70,1,2,4,1,0
1,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,281,76,22,1,2,4,1,0
0,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,664,46,65,1,1,3,1,0
1,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,613,77,1930,0,0,1,0,1
0,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,275,79,2283,1,0,2,0,2
0,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,257,67,310,1,0,2,0,0
2,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,560,54,1319,1,0,2,0,0
0,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,575,68,879,1,1,3,1,1
1,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,247,43,1244,1,0,2,0,0
2,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,98,52,690,1,1,3,1,0
0,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,497,53,209,1,1,3,1,0
0,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,20,60,1134,1,0,2,0,0
0,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,228,72,1507,0,0,1,0,0
1,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,272,58,57,0,1,2,1,0
1,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,670,60,529,1,0,2,0,0
0,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,4,56,1091,1,0,2,0,0
0,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,624,54,180,0,1,2,1,0
0,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,533,53,77,1,2,4,1,0
0,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,137,55,2349,0,0,1,0,3
1,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,653,51,534,1,0,2,0,0
1,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,154,75,556,0,1,2,1,1
0,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,314,66,637,1,1,3,1,0
1,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,77,70,46,1,2,4,1,2
0,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,11,47,44,1,1,3,1,0
1,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,356,39,47,1,1,3,1,0
1,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,374,62,795,0,1,2,1,0
0,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,501,72,586,1,1,3,1,0
0,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,413,73,1574,1,0,2,0,1
1,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,141,75,13,1,2,4,1,0
0,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,529,55,1471,1,1,3,1,0
2,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,190,55,65,1,2,4,1,0
0,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,423,48,175,1,1,3,1,0
0,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,428,59,40,0,1,2,1,0
1,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,666,56,1078,1,2,4,1,2
0,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,590,67,1115,1,1,3,1,0
0,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,502,71,134,1,1,3,1,0
1,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,583,69,1540,0,0,1,0,0
1,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,239,55,87,1,1,3,1,0
1,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,244,38,217,0,0,1,0,0
1,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,156,64,1034,1,1,3,1,1
0,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,454,46,1180,0,1,2,1,0
